pid,trial,condition,period,event
1,1,2,1,0
1,1,2,2,0
1,1,2,3,0
1,1,2,4,0
1,1,2,5,0
1,1,2,6,0
1,1,2,7,0
1,1,2,8,0
1,1,2,9,0
1,1,2,10,0
1,1,2,11,0
1,1,2,12,1
1,2,3,1,0
1,2,3,2,0
1,2,3,3,0
1,2,3,4,0
1,2,3,5,0
1,2,3,6,0
1,2,3,7,0
1,2,3,8,0
1,2,3,9,0
1,2,3,10,0
1,2,3,11,0
1,2,3,12,0
1,2,3,13,0
1,2,3,14,0
1,2,3,15,1
1,3,2,1,0
1,3,2,2,0
1,3,2,3,0
1,3,2,4,0
1,3,2,5,0
1,3,2,6,0
1,3,2,7,0
1,3,2,8,0
1,3,2,9,0
1,3,2,10,0
1,3,2,11,0
1,3,2,12,0
1,3,2,13,0
1,3,2,14,1
1,4,3,1,0
1,4,3,2,0
1,4,3,3,0
1,4,3,4,0
1,4,3,5,0
1,4,3,6,0
1,4,3,7,0
1,4,3,8,0
1,4,3,9,0
1,4,3,10,0
1,4,3,11,0
1,4,3,12,0
1,4,3,13,0
1,4,3,14,0
1,4,3,15,1
1,5,2,1,0
1,5,2,2,0
1,5,2,3,0
1,5,2,4,0
1,5,2,5,0
1,5,2,6,0
1,5,2,7,0
1,5,2,8,0
1,5,2,9,0
1,5,2,10,0
1,5,2,11,0
1,5,2,12,1
1,6,3,1,0
1,6,3,2,0
1,6,3,3,0
1,6,3,4,0
1,6,3,5,0
1,6,3,6,0
1,6,3,7,0
1,6,3,8,0
1,6,3,9,0
1,6,3,10,0
1,6,3,11,0
1,6,3,12,0
1,6,3,13,0
1,6,3,14,0
1,6,3,15,0
1,7,3,1,0
1,7,3,2,0
1,7,3,3,0
1,7,3,4,0
1,7,3,5,0
1,7,3,6,0
1,7,3,7,0
1,7,3,8,0
1,7,3,9,0
1,7,3,10,0
1,7,3,11,0
1,7,3,12,0
1,7,3,13,1
1,8,2,1,0
1,8,2,2,0
1,8,2,3,0
1,8,2,4,0
1,8,2,5,0
1,8,2,6,0
1,8,2,7,0
1,8,2,8,0
1,8,2,9,0
1,8,2,10,0
1,8,2,11,1
1,9,3,1,0
1,9,3,2,0
1,9,3,3,0
1,9,3,4,0
1,9,3,5,0
1,9,3,6,0
1,9,3,7,0
1,9,3,8,0
1,9,3,9,0
1,9,3,10,0
1,9,3,11,1
1,10,3,1,0
1,10,3,2,0
1,10,3,3,0
1,10,3,4,0
1,10,3,5,0
1,10,3,6,0
1,10,3,7,0
1,10,3,8,0
1,10,3,9,0
1,10,3,10,0
1,10,3,11,1
1,11,2,1,0
1,11,2,2,0
1,11,2,3,0
1,11,2,4,0
1,11,2,5,0
1,11,2,6,0
1,11,2,7,0
1,11,2,8,1
1,12,2,1,0
1,12,2,2,0
1,12,2,3,0
1,12,2,4,0
1,12,2,5,0
1,12,2,6,0
1,12,2,7,0
1,12,2,8,0
1,12,2,9,1
1,13,3,1,0
1,13,3,2,0
1,13,3,3,0
1,13,3,4,0
1,13,3,5,0
1,13,3,6,0
1,13,3,7,1
1,14,2,1,0
1,14,2,2,0
1,14,2,3,0
1,14,2,4,0
1,14,2,5,0
1,14,2,6,0
1,14,2,7,0
1,14,2,8,0
1,14,2,9,0
1,14,2,10,1
1,15,3,1,0
1,15,3,2,0
1,15,3,3,0
1,15,3,4,0
1,15,3,5,0
1,15,3,6,0
1,15,3,7,0
1,15,3,8,0
1,15,3,9,0
1,15,3,10,0
1,15,3,11,0
1,15,3,12,0
1,15,3,13,0
1,15,3,14,0
1,15,3,15,1
1,16,2,1,0
1,16,2,2,0
1,16,2,3,0
1,16,2,4,0
1,16,2,5,0
1,16,2,6,0
1,16,2,7,0
1,16,2,8,0
1,16,2,9,0
1,16,2,10,0
1,16,2,11,0
1,16,2,12,0
1,16,2,13,1
1,17,2,1,0
1,17,2,2,0
1,17,2,3,0
1,17,2,4,0
1,17,2,5,0
1,17,2,6,0
1,17,2,7,0
1,17,2,8,0
1,17,2,9,0
1,17,2,10,0
1,17,2,11,0
1,17,2,12,1
1,18,2,1,0
1,18,2,2,0
1,18,2,3,0
1,18,2,4,0
1,18,2,5,0
1,18,2,6,0
1,18,2,7,0
1,18,2,8,0
1,18,2,9,0
1,18,2,10,0
1,18,2,11,0
1,18,2,12,1
1,19,3,1,0
1,19,3,2,0
1,19,3,3,0
1,19,3,4,0
1,19,3,5,0
1,19,3,6,0
1,19,3,7,0
1,19,3,8,1
1,20,3,1,0
1,20,3,2,0
1,20,3,3,0
1,20,3,4,0
1,20,3,5,0
1,20,3,6,0
1,20,3,7,0
1,20,3,8,0
1,20,3,9,0
1,20,3,10,0
1,20,3,11,1
1,21,2,1,0
1,21,2,2,0
1,21,2,3,0
1,21,2,4,0
1,21,2,5,0
1,21,2,6,1
1,22,3,1,0
1,22,3,2,0
1,22,3,3,0
1,22,3,4,0
1,22,3,5,0
1,22,3,6,0
1,22,3,7,0
1,22,3,8,0
1,22,3,9,0
1,22,3,10,0
1,22,3,11,0
1,22,3,12,1
1,23,2,1,0
1,23,2,2,0
1,23,2,3,0
1,23,2,4,0
1,23,2,5,0
1,23,2,6,0
1,23,2,7,0
1,23,2,8,0
1,23,2,9,0
1,23,2,10,0
1,23,2,11,1
1,24,3,1,0
1,24,3,2,0
1,24,3,3,0
1,24,3,4,0
1,24,3,5,0
1,24,3,6,0
1,24,3,7,0
1,24,3,8,0
1,24,3,9,0
1,24,3,10,0
1,24,3,11,0
1,24,3,12,0
1,24,3,13,0
1,24,3,14,0
1,24,3,15,1
1,25,1,1,0
1,25,1,2,0
1,25,1,3,0
1,25,1,4,0
1,25,1,5,1
1,26,1,1,0
1,26,1,2,0
1,26,1,3,0
1,26,1,4,0
1,26,1,5,0
1,26,1,6,0
1,26,1,7,0
1,26,1,8,0
1,26,1,9,0
1,26,1,10,0
1,26,1,11,0
1,26,1,12,0
1,26,1,13,0
1,26,1,14,1
1,27,1,1,0
1,27,1,2,0
1,27,1,3,0
1,27,1,4,0
1,27,1,5,0
1,27,1,6,0
1,27,1,7,0
1,27,1,8,0
1,27,1,9,0
1,27,1,10,0
1,27,1,11,1
1,28,1,1,0
1,28,1,2,0
1,28,1,3,0
1,28,1,4,0
1,28,1,5,0
1,28,1,6,0
1,28,1,7,0
1,28,1,8,0
1,28,1,9,0
1,28,1,10,0
1,28,1,11,1
1,29,1,1,0
1,29,1,2,0
1,29,1,3,0
1,29,1,4,0
1,29,1,5,0
1,29,1,6,0
1,29,1,7,0
1,29,1,8,1
1,30,1,1,0
1,30,1,2,0
1,30,1,3,0
1,30,1,4,0
1,30,1,5,0
1,30,1,6,0
1,30,1,7,1
1,31,1,1,0
1,31,1,2,0
1,31,1,3,0
1,31,1,4,0
1,31,1,5,0
1,31,1,6,1
1,32,1,1,0
1,32,1,2,0
1,32,1,3,0
1,32,1,4,0
1,32,1,5,0
1,32,1,6,0
1,32,1,7,0
1,32,1,8,0
1,32,1,9,0
1,32,1,10,1
1,33,1,1,0
1,33,1,2,0
1,33,1,3,0
1,33,1,4,0
1,33,1,5,0
1,33,1,6,0
1,33,1,7,0
1,33,1,8,1
1,34,1,1,0
1,34,1,2,0
1,34,1,3,0
1,34,1,4,0
1,34,1,5,0
1,34,1,6,0
1,34,1,7,0
1,34,1,8,1
1,35,1,1,0
1,35,1,2,0
1,35,1,3,0
1,35,1,4,0
1,35,1,5,0
1,35,1,6,0
1,35,1,7,0
1,35,1,8,1
1,36,1,1,0
1,36,1,2,0
1,36,1,3,0
1,36,1,4,0
1,36,1,5,0
1,36,1,6,0
1,36,1,7,0
1,36,1,8,0
1,36,1,9,0
1,36,1,10,0
1,36,1,11,0
1,36,1,12,1
1,37,1,1,0
1,37,1,2,0
1,37,1,3,0
1,37,1,4,0
1,37,1,5,0
1,37,1,6,0
1,37,1,7,0
1,37,1,8,0
1,37,1,9,0
1,37,1,10,0
1,37,1,11,0
1,37,1,12,1
1,38,1,1,0
1,38,1,2,0
1,38,1,3,0
1,38,1,4,0
1,38,1,5,0
1,38,1,6,0
1,38,1,7,0
1,38,1,8,0
1,38,1,9,1
1,39,1,1,0
1,39,1,2,0
1,39,1,3,0
1,39,1,4,0
1,39,1,5,0
1,39,1,6,0
1,39,1,7,1
1,40,1,1,0
1,40,1,2,0
1,40,1,3,0
1,40,1,4,0
1,40,1,5,0
1,40,1,6,0
1,40,1,7,0
1,40,1,8,0
1,40,1,9,0
1,40,1,10,1
1,41,1,1,0
1,41,1,2,0
1,41,1,3,0
1,41,1,4,0
1,41,1,5,0
1,41,1,6,0
1,41,1,7,1
1,42,1,1,0
1,42,1,2,0
1,42,1,3,0
1,42,1,4,0
1,42,1,5,0
1,42,1,6,0
1,42,1,7,1
1,43,1,1,0
1,43,1,2,0
1,43,1,3,0
1,43,1,4,0
1,43,1,5,0
1,43,1,6,1
1,44,1,1,0
1,44,1,2,0
1,44,1,3,0
1,44,1,4,0
1,44,1,5,0
1,44,1,6,0
1,44,1,7,1
1,45,1,1,0
1,45,1,2,0
1,45,1,3,0
1,45,1,4,0
1,45,1,5,0
1,45,1,6,0
1,45,1,7,0
1,45,1,8,0
1,45,1,9,1
1,46,1,1,0
1,46,1,2,0
1,46,1,3,0
1,46,1,4,0
1,46,1,5,0
1,46,1,6,0
1,46,1,7,0
1,46,1,8,0
1,46,1,9,0
1,46,1,10,1
1,47,2,1,0
1,47,2,2,0
1,47,2,3,0
1,47,2,4,0
1,47,2,5,0
1,47,2,6,0
1,47,2,7,0
1,47,2,8,0
1,47,2,9,1
1,48,3,1,0
1,48,3,2,0
1,48,3,3,0
1,48,3,4,0
1,48,3,5,0
1,48,3,6,0
1,48,3,7,0
1,48,3,8,0
1,48,3,9,0
1,48,3,10,0
1,48,3,11,1
1,49,2,1,0
1,49,2,2,0
1,49,2,3,0
1,49,2,4,0
1,49,2,5,0
1,49,2,6,0
1,49,2,7,0
1,49,2,8,0
1,49,2,9,0
1,49,2,10,1
1,50,3,1,0
1,50,3,2,0
1,50,3,3,0
1,50,3,4,0
1,50,3,5,0
1,50,3,6,0
1,50,3,7,0
1,50,3,8,0
1,50,3,9,0
1,50,3,10,0
1,50,3,11,1
1,51,3,1,0
1,51,3,2,0
1,51,3,3,0
1,51,3,4,0
1,51,3,5,0
1,51,3,6,0
1,51,3,7,0
1,51,3,8,0
1,51,3,9,0
1,51,3,10,0
1,51,3,11,0
1,51,3,12,0
1,51,3,13,1
1,52,3,1,0
1,52,3,2,0
1,52,3,3,0
1,52,3,4,0
1,52,3,5,0
1,52,3,6,0
1,52,3,7,0
1,52,3,8,0
1,52,3,9,0
1,52,3,10,0
1,52,3,11,0
1,52,3,12,0
1,52,3,13,0
1,52,3,14,0
1,52,3,15,0
1,53,2,1,0
1,53,2,2,0
1,53,2,3,0
1,53,2,4,0
1,53,2,5,0
1,53,2,6,0
1,53,2,7,1
1,54,2,1,0
1,54,2,2,0
1,54,2,3,0
1,54,2,4,0
1,54,2,5,0
1,54,2,6,0
1,54,2,7,0
1,54,2,8,0
1,54,2,9,1
1,55,3,1,0
1,55,3,2,0
1,55,3,3,0
1,55,3,4,0
1,55,3,5,0
1,55,3,6,0
1,55,3,7,0
1,55,3,8,0
1,55,3,9,0
1,55,3,10,0
1,55,3,11,0
1,55,3,12,0
1,55,3,13,0
1,55,3,14,1
1,56,2,1,0
1,56,2,2,0
1,56,2,3,0
1,56,2,4,0
1,56,2,5,0
1,56,2,6,0
1,56,2,7,0
1,56,2,8,0
1,56,2,9,0
1,56,2,10,0
1,56,2,11,1
1,57,2,1,0
1,57,2,2,0
1,57,2,3,0
1,57,2,4,0
1,57,2,5,0
1,57,2,6,0
1,57,2,7,0
1,57,2,8,0
1,57,2,9,1
1,58,3,1,0
1,58,3,2,0
1,58,3,3,0
1,58,3,4,0
1,58,3,5,0
1,58,3,6,0
1,58,3,7,0
1,58,3,8,0
1,58,3,9,0
1,58,3,10,0
1,58,3,11,0
1,58,3,12,0
1,58,3,13,1
1,59,2,1,0
1,59,2,2,0
1,59,2,3,0
1,59,2,4,0
1,59,2,5,0
1,59,2,6,0
1,59,2,7,0
1,59,2,8,0
1,59,2,9,0
1,59,2,10,1
1,60,2,1,0
1,60,2,2,0
1,60,2,3,0
1,60,2,4,0
1,60,2,5,0
1,60,2,6,0
1,60,2,7,0
1,60,2,8,0
1,60,2,9,1
1,61,3,1,0
1,61,3,2,0
1,61,3,3,0
1,61,3,4,0
1,61,3,5,0
1,61,3,6,0
1,61,3,7,0
1,61,3,8,0
1,61,3,9,0
1,61,3,10,0
1,61,3,11,0
1,61,3,12,0
1,61,3,13,1
1,62,3,1,0
1,62,3,2,0
1,62,3,3,0
1,62,3,4,0
1,62,3,5,0
1,62,3,6,0
1,62,3,7,0
1,62,3,8,0
1,62,3,9,0
1,62,3,10,0
1,62,3,11,1
1,63,3,1,0
1,63,3,2,0
1,63,3,3,0
1,63,3,4,0
1,63,3,5,0
1,63,3,6,0
1,63,3,7,0
1,63,3,8,0
1,63,3,9,0
1,63,3,10,0
1,63,3,11,0
1,63,3,12,0
1,63,3,13,1
1,64,2,1,0
1,64,2,2,0
1,64,2,3,0
1,64,2,4,0
1,64,2,5,0
1,64,2,6,0
1,64,2,7,0
1,64,2,8,0
1,64,2,9,0
1,64,2,10,1
1,65,3,1,0
1,65,3,2,0
1,65,3,3,0
1,65,3,4,0
1,65,3,5,0
1,65,3,6,0
1,65,3,7,0
1,65,3,8,0
1,65,3,9,0
1,65,3,10,0
1,65,3,11,1
1,66,2,1,0
1,66,2,2,0
1,66,2,3,0
1,66,2,4,0
1,66,2,5,0
1,66,2,6,0
1,66,2,7,0
1,66,2,8,1
1,67,3,1,0
1,67,3,2,0
1,67,3,3,0
1,67,3,4,0
1,67,3,5,0
1,67,3,6,0
1,67,3,7,0
1,67,3,8,0
1,67,3,9,1
1,68,2,1,0
1,68,2,2,0
1,68,2,3,0
1,68,2,4,0
1,68,2,5,0
1,68,2,6,0
1,68,2,7,0
1,68,2,8,1
1,69,2,1,0
1,69,2,2,0
1,69,2,3,0
1,69,2,4,0
1,69,2,5,0
1,69,2,6,0
1,69,2,7,1
1,70,3,1,0
1,70,3,2,0
1,70,3,3,0
1,70,3,4,0
1,70,3,5,0
1,70,3,6,1
1,71,1,1,0
1,71,1,2,0
1,71,1,3,0
1,71,1,4,0
1,71,1,5,0
1,71,1,6,0
1,71,1,7,1
1,72,1,1,0
1,72,1,2,0
1,72,1,3,0
1,72,1,4,0
1,72,1,5,0
1,72,1,6,0
1,72,1,7,0
1,72,1,8,0
1,72,1,9,0
1,72,1,10,1
1,73,1,1,0
1,73,1,2,0
1,73,1,3,0
1,73,1,4,0
1,73,1,5,0
1,73,1,6,0
1,73,1,7,0
1,73,1,8,0
1,73,1,9,1
1,74,1,1,0
1,74,1,2,0
1,74,1,3,0
1,74,1,4,0
1,74,1,5,0
1,74,1,6,0
1,74,1,7,0
1,74,1,8,1
1,75,1,1,0
1,75,1,2,0
1,75,1,3,0
1,75,1,4,0
1,75,1,5,0
1,75,1,6,0
1,75,1,7,0
1,75,1,8,0
1,75,1,9,1
1,76,1,1,0
1,76,1,2,0
1,76,1,3,0
1,76,1,4,0
1,76,1,5,0
1,76,1,6,0
1,76,1,7,0
1,76,1,8,0
1,76,1,9,1
1,77,1,1,0
1,77,1,2,0
1,77,1,3,0
1,77,1,4,0
1,77,1,5,0
1,77,1,6,0
1,77,1,7,1
1,78,1,1,0
1,78,1,2,0
1,78,1,3,0
1,78,1,4,0
1,78,1,5,0
1,78,1,6,0
1,78,1,7,0
1,78,1,8,1
1,79,1,1,0
1,79,1,2,0
1,79,1,3,0
1,79,1,4,0
1,79,1,5,0
1,79,1,6,0
1,79,1,7,0
1,79,1,8,0
1,79,1,9,1
1,80,1,1,0
1,80,1,2,0
1,80,1,3,0
1,80,1,4,0
1,80,1,5,0
1,80,1,6,0
1,80,1,7,0
1,80,1,8,1
1,81,1,1,0
1,81,1,2,0
1,81,1,3,0
1,81,1,4,0
1,81,1,5,0
1,81,1,6,0
1,81,1,7,0
1,81,1,8,0
1,81,1,9,1
1,82,1,1,0
1,82,1,2,0
1,82,1,3,0
1,82,1,4,0
1,82,1,5,0
1,82,1,6,0
1,82,1,7,1
1,83,1,1,0
1,83,1,2,0
1,83,1,3,0
1,83,1,4,0
1,83,1,5,0
1,83,1,6,0
1,83,1,7,0
1,83,1,8,0
1,83,1,9,0
1,83,1,10,0
1,83,1,11,1
1,84,1,1,0
1,84,1,2,0
1,84,1,3,0
1,84,1,4,0
1,84,1,5,0
1,84,1,6,0
1,84,1,7,0
1,84,1,8,0
1,84,1,9,0
1,84,1,10,0
1,84,1,11,0
1,84,1,12,1
1,85,1,1,0
1,85,1,2,0
1,85,1,3,0
1,85,1,4,0
1,85,1,5,0
1,85,1,6,0
1,85,1,7,0
1,85,1,8,0
1,85,1,9,0
1,85,1,10,0
1,85,1,11,1
1,86,1,1,0
1,86,1,2,0
1,86,1,3,0
1,86,1,4,0
1,86,1,5,0
1,86,1,6,0
1,86,1,7,0
1,86,1,8,0
1,86,1,9,1
1,87,1,1,0
1,87,1,2,0
1,87,1,3,0
1,87,1,4,0
1,87,1,5,0
1,87,1,6,0
1,87,1,7,0
1,87,1,8,0
1,87,1,9,0
1,87,1,10,1
1,88,1,1,0
1,88,1,2,0
1,88,1,3,0
1,88,1,4,0
1,88,1,5,0
1,88,1,6,0
1,88,1,7,0
1,88,1,8,0
1,88,1,9,0
1,88,1,10,1
1,89,1,1,0
1,89,1,2,0
1,89,1,3,0
1,89,1,4,0
1,89,1,5,0
1,89,1,6,0
1,89,1,7,0
1,89,1,8,0
1,89,1,9,0
1,89,1,10,1
1,90,1,1,0
1,90,1,2,0
1,90,1,3,0
1,90,1,4,0
1,90,1,5,0
1,90,1,6,0
1,90,1,7,0
1,90,1,8,0
1,90,1,9,1
1,91,1,1,0
1,91,1,2,0
1,91,1,3,0
1,91,1,4,0
1,91,1,5,0
1,91,1,6,0
1,91,1,7,0
1,91,1,8,1
1,92,1,1,0
1,92,1,2,0
1,92,1,3,0
1,92,1,4,0
1,92,1,5,0
1,92,1,6,0
1,92,1,7,0
1,92,1,8,0
1,92,1,9,1
1,93,3,1,0
1,93,3,2,0
1,93,3,3,0
1,93,3,4,0
1,93,3,5,0
1,93,3,6,0
1,93,3,7,0
1,93,3,8,0
1,93,3,9,0
1,93,3,10,0
1,93,3,11,1
1,94,2,1,0
1,94,2,2,0
1,94,2,3,0
1,94,2,4,0
1,94,2,5,0
1,94,2,6,0
1,94,2,7,0
1,94,2,8,0
1,94,2,9,0
1,94,2,10,1
1,95,2,1,0
1,95,2,2,0
1,95,2,3,0
1,95,2,4,0
1,95,2,5,0
1,95,2,6,0
1,95,2,7,0
1,95,2,8,1
1,96,3,1,0
1,96,3,2,0
1,96,3,3,0
1,96,3,4,0
1,96,3,5,0
1,96,3,6,0
1,96,3,7,0
1,96,3,8,1
1,97,3,1,0
1,97,3,2,0
1,97,3,3,0
1,97,3,4,0
1,97,3,5,0
1,97,3,6,0
1,97,3,7,0
1,97,3,8,0
1,97,3,9,1
1,98,2,1,0
1,98,2,2,0
1,98,2,3,0
1,98,2,4,0
1,98,2,5,0
1,98,2,6,0
1,98,2,7,0
1,98,2,8,0
1,98,2,9,0
1,98,2,10,0
1,98,2,11,1
1,99,3,1,0
1,99,3,2,0
1,99,3,3,0
1,99,3,4,0
1,99,3,5,0
1,99,3,6,0
1,99,3,7,0
1,99,3,8,0
1,99,3,9,0
1,99,3,10,1
1,100,2,1,0
1,100,2,2,0
1,100,2,3,0
1,100,2,4,0
1,100,2,5,0
1,100,2,6,0
1,100,2,7,0
1,100,2,8,0
1,100,2,9,1
1,101,3,1,0
1,101,3,2,0
1,101,3,3,0
1,101,3,4,0
1,101,3,5,0
1,101,3,6,0
1,101,3,7,1
1,102,2,1,0
1,102,2,2,0
1,102,2,3,0
1,102,2,4,0
1,102,2,5,0
1,102,2,6,0
1,102,2,7,0
1,102,2,8,1
1,103,2,1,0
1,103,2,2,0
1,103,2,3,0
1,103,2,4,0
1,103,2,5,0
1,103,2,6,0
1,103,2,7,0
1,103,2,8,1
1,104,3,1,0
1,104,3,2,0
1,104,3,3,0
1,104,3,4,0
1,104,3,5,0
1,104,3,6,1
1,105,3,1,0
1,105,3,2,0
1,105,3,3,0
1,105,3,4,0
1,105,3,5,0
1,105,3,6,0
1,105,3,7,0
1,105,3,8,0
1,105,3,9,1
1,106,2,1,0
1,106,2,2,0
1,106,2,3,0
1,106,2,4,0
1,106,2,5,0
1,106,2,6,0
1,106,2,7,0
1,106,2,8,0
1,106,2,9,0
1,106,2,10,0
1,106,2,11,1
1,107,3,1,0
1,107,3,2,0
1,107,3,3,0
1,107,3,4,0
1,107,3,5,0
1,107,3,6,0
1,107,3,7,0
1,107,3,8,0
1,107,3,9,0
1,107,3,10,0
1,107,3,11,1
1,108,2,1,0
1,108,2,2,0
1,108,2,3,0
1,108,2,4,0
1,108,2,5,0
1,108,2,6,0
1,108,2,7,0
1,108,2,8,1
1,109,2,1,0
1,109,2,2,0
1,109,2,3,0
1,109,2,4,0
1,109,2,5,0
1,109,2,6,0
1,109,2,7,1
1,110,3,1,0
1,110,3,2,0
1,110,3,3,0
1,110,3,4,0
1,110,3,5,0
1,110,3,6,0
1,110,3,7,0
1,110,3,8,1
1,111,3,1,0
1,111,3,2,0
1,111,3,3,0
1,111,3,4,0
1,111,3,5,0
1,111,3,6,0
1,111,3,7,1
1,112,2,1,0
1,112,2,2,0
1,112,2,3,0
1,112,2,4,0
1,112,2,5,0
1,112,2,6,0
1,112,2,7,0
1,112,2,8,0
1,112,2,9,1
1,113,3,1,0
1,113,3,2,0
1,113,3,3,0
1,113,3,4,0
1,113,3,5,0
1,113,3,6,0
1,113,3,7,0
1,113,3,8,0
1,113,3,9,0
1,113,3,10,0
1,113,3,11,1
1,114,3,1,0
1,114,3,2,0
1,114,3,3,0
1,114,3,4,0
1,114,3,5,0
1,114,3,6,0
1,114,3,7,0
1,114,3,8,1
1,115,2,1,0
1,115,2,2,0
1,115,2,3,0
1,115,2,4,0
1,115,2,5,0
1,115,2,6,0
1,115,2,7,0
1,115,2,8,1
1,116,2,1,0
1,116,2,2,0
1,116,2,3,0
1,116,2,4,0
1,116,2,5,0
1,116,2,6,0
1,116,2,7,1
1,117,1,1,0
1,117,1,2,0
1,117,1,3,0
1,117,1,4,0
1,117,1,5,0
1,117,1,6,0
1,117,1,7,0
1,117,1,8,1
1,118,1,1,0
1,118,1,2,0
1,118,1,3,0
1,118,1,4,0
1,118,1,5,0
1,118,1,6,0
1,118,1,7,0
1,118,1,8,0
1,118,1,9,0
1,118,1,10,1
1,119,1,1,0
1,119,1,2,0
1,119,1,3,0
1,119,1,4,0
1,119,1,5,0
1,119,1,6,0
1,119,1,7,0
1,119,1,8,0
1,119,1,9,0
1,119,1,10,0
1,119,1,11,1
1,120,1,1,0
1,120,1,2,0
1,120,1,3,0
1,120,1,4,0
1,120,1,5,0
1,120,1,6,0
1,120,1,7,0
1,120,1,8,1
1,121,1,1,0
1,121,1,2,0
1,121,1,3,0
1,121,1,4,0
1,121,1,5,0
1,121,1,6,0
1,121,1,7,0
1,121,1,8,0
1,121,1,9,1
1,122,1,1,0
1,122,1,2,0
1,122,1,3,0
1,122,1,4,0
1,122,1,5,0
1,122,1,6,0
1,122,1,7,0
1,122,1,8,0
1,122,1,9,1
1,123,1,1,0
1,123,1,2,0
1,123,1,3,0
1,123,1,4,0
1,123,1,5,0
1,123,1,6,0
1,123,1,7,0
1,123,1,8,1
1,124,1,1,0
1,124,1,2,0
1,124,1,3,0
1,124,1,4,0
1,124,1,5,0
1,124,1,6,0
1,124,1,7,0
1,124,1,8,0
1,124,1,9,0
1,124,1,10,1
1,125,1,1,0
1,125,1,2,0
1,125,1,3,0
1,125,1,4,0
1,125,1,5,0
1,125,1,6,0
1,125,1,7,0
1,125,1,8,0
1,125,1,9,0
1,125,1,10,1
1,126,1,1,0
1,126,1,2,0
1,126,1,3,0
1,126,1,4,0
1,126,1,5,0
1,126,1,6,0
1,126,1,7,0
1,126,1,8,0
1,126,1,9,1
1,127,1,1,0
1,127,1,2,0
1,127,1,3,0
1,127,1,4,0
1,127,1,5,0
1,127,1,6,0
1,127,1,7,0
1,127,1,8,0
1,127,1,9,1
1,128,1,1,0
1,128,1,2,0
1,128,1,3,0
1,128,1,4,0
1,128,1,5,0
1,128,1,6,0
1,128,1,7,1
1,129,1,1,0
1,129,1,2,0
1,129,1,3,0
1,129,1,4,0
1,129,1,5,0
1,129,1,6,0
1,129,1,7,0
1,129,1,8,0
1,129,1,9,1
1,130,1,1,0
1,130,1,2,0
1,130,1,3,0
1,130,1,4,0
1,130,1,5,0
1,130,1,6,0
1,130,1,7,1
1,131,1,1,0
1,131,1,2,0
1,131,1,3,0
1,131,1,4,0
1,131,1,5,0
1,131,1,6,0
1,131,1,7,0
1,131,1,8,1
1,132,1,1,0
1,132,1,2,0
1,132,1,3,0
1,132,1,4,0
1,132,1,5,0
1,132,1,6,0
1,132,1,7,0
1,132,1,8,1
1,133,1,1,0
1,133,1,2,0
1,133,1,3,0
1,133,1,4,0
1,133,1,5,0
1,133,1,6,0
1,133,1,7,0
1,133,1,8,1
1,134,1,1,0
1,134,1,2,0
1,134,1,3,0
1,134,1,4,0
1,134,1,5,0
1,134,1,6,0
1,134,1,7,1
1,135,1,1,0
1,135,1,2,0
1,135,1,3,0
1,135,1,4,0
1,135,1,5,0
1,135,1,6,1
1,136,1,1,0
1,136,1,2,0
1,136,1,3,0
1,136,1,4,0
1,136,1,5,0
1,136,1,6,0
1,136,1,7,0
1,136,1,8,0
1,136,1,9,0
1,136,1,10,1
1,137,1,1,0
1,137,1,2,0
1,137,1,3,0
1,137,1,4,0
1,137,1,5,0
1,137,1,6,0
1,137,1,7,0
1,137,1,8,0
1,137,1,9,1
1,138,1,1,0
1,138,1,2,0
1,138,1,3,0
1,138,1,4,0
1,138,1,5,0
1,138,1,6,0
1,138,1,7,0
1,138,1,8,0
1,138,1,9,1
1,139,3,1,0
1,139,3,2,0
1,139,3,3,0
1,139,3,4,0
1,139,3,5,0
1,139,3,6,0
1,139,3,7,0
1,139,3,8,0
1,139,3,9,1
1,140,3,1,0
1,140,3,2,0
1,140,3,3,0
1,140,3,4,0
1,140,3,5,0
1,140,3,6,0
1,140,3,7,0
1,140,3,8,0
1,140,3,9,0
1,140,3,10,1
1,141,2,1,0
1,141,2,2,0
1,141,2,3,0
1,141,2,4,0
1,141,2,5,0
1,141,2,6,0
1,141,2,7,0
1,141,2,8,0
1,141,2,9,1
1,142,2,1,0
1,142,2,2,0
1,142,2,3,0
1,142,2,4,0
1,142,2,5,0
1,142,2,6,0
1,142,2,7,0
1,142,2,8,1
1,143,3,1,0
1,143,3,2,0
1,143,3,3,0
1,143,3,4,0
1,143,3,5,0
1,143,3,6,0
1,143,3,7,0
1,143,3,8,0
1,143,3,9,0
1,143,3,10,0
1,143,3,11,1
1,144,3,1,0
1,144,3,2,0
1,144,3,3,0
1,144,3,4,0
1,144,3,5,0
1,144,3,6,0
1,144,3,7,0
1,144,3,8,0
1,144,3,9,0
1,144,3,10,0
1,144,3,11,0
1,144,3,12,0
1,144,3,13,0
1,144,3,14,1
1,145,2,1,0
1,145,2,2,0
1,145,2,3,0
1,145,2,4,0
1,145,2,5,0
1,145,2,6,0
1,145,2,7,0
1,145,2,8,0
1,145,2,9,1
1,146,2,1,0
1,146,2,2,0
1,146,2,3,0
1,146,2,4,0
1,146,2,5,0
1,146,2,6,0
1,146,2,7,0
1,146,2,8,0
1,146,2,9,1
1,147,3,1,0
1,147,3,2,0
1,147,3,3,0
1,147,3,4,0
1,147,3,5,0
